IS431s_start	IS431s_len	IS431s_end	IS431s_dir	IS1272s_start	IS1272s_len	IS1272s_end	IS1272s_dir	mecI_start	mecI_len	mecI_end	mecI_dir	mecR_start	mecR_len	mecR_end	mecR_dir	mecA_start	mecA_len	mecA_end	mecA_dir	IS431e_start	IS431e_len	IS431e_end	IS431e_dir	assembly	GCF_ID	contig	species	contig_length	assembly_strand	mecA_to_end_length	end_length	mecR_to_end_length	mecR_end_length	mecR_len_simple	mecI_present	IS1272_present	IS431s_present	mecR_type	ISs_status	mec_class	mec_class_inferred	ccrA_count	ccrB_count	ccrC_count	ccrA_types	ccrB_types	ccrC_types	mecA_count
-	-	-	-	-	-	-	-	37520	372	37891	<	35763	1758	37520	<	33657	2010	35666	>	31404	675	32078	>	GCF_000546865.1_Stap_aure_M1058	000546865.1	NZ_KI989976.1	Staphylococcus_aureus	43290	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	0	1	0	-	ccrB2	-	1
-	-	-	-	-	-	-	-	865805	372	866176	<	864048	1758	865805	<	861942	2010	863951	>	859689	675	860363	>	GCF_000360825.1_Stap_aure_M0334	000360825.1	NZ_KB821234.1	Staphylococcus_aureus	1383257	minus	519306	5000	517452	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	34879	372	35250	<	33122	1758	34879	<	31016	2010	33025	>	28763	675	29437	>	GCF_000535955.1_Stap_aure_M1404	000535955.1	NZ_JDEG01000020.1	Staphylococcus_aureus	41408	minus	8383	5000	6529	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	5107	1637	6743	>	-	-	-	-	3880	987	4866	<	1774	2010	3783	>	<1	195	195	>	GCF_000557905.1_Stap_aure_M0593	000557905.1	NZ_KK017249.1	Staphylococcus_aureus	28127	minus	24344	5000	23261	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	6178	373	6550	<	4421	1758	6178	<	2315	2010	4324	>	62	675	736	>	GCF_000573705.1_Stap_aure_M1292	000573705.1	NZ_KK064087.1	Staphylococcus_aureus	18574	minus	14250	5000	12396	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	42126	1637	43762	>	-	-	-	-	40899	987	41885	<	38793	2010	40802	>	36540	675	37214	>	GCF_000546845.1_Stap_aure_M1056	000546845.1	NZ_KI989901.1	Staphylococcus_aureus	60231	minus	19429	5000	18346	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	734388	372	734759	<	732631	1758	734388	<	730525	2010	732534	>	728272	675	728946	>	GCF_000360805.1_Stap_aure_M0330	000360805.1	NZ_KB821221.1	Staphylococcus_aureus	2650425	minus	1917891	5000	1916037	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000535935.1_Stap_aure_M1388	000535935.1	NZ_JDEF01000005.1	Staphylococcus_aureus	337688	minus	296867	5000	295013	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	6057	372	6428	<	4300	1758	6057	<	2194	2010	4203	>	<1	615	615	>	GCF_000557885.1_Stap_aure_M0592	000557885.1	NZ_KK017157.1	Staphylococcus_aureus	286914	minus	282711	5000	280857	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000573685.1_Stap_aure_M1293	000573685.1	NZ_KK064019.1	Staphylococcus_aureus	308664	minus	267843	5000	265989	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	37519	372	37890	<	35762	1758	37519	<	33656	2010	35665	>	31403	675	32077	>	GCF_000546825.1_Stap_aure_M1054	000546825.1	NZ_KI989838.1	Staphylococcus_aureus	43289	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	733447	372	733818	<	731690	1758	733447	<	729584	2010	731593	>	727331	675	728005	>	GCF_000360785.1_Stap_aure_M0329	000360785.1	NZ_KB821233.1	Staphylococcus_aureus	739217	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	0	1	0	-	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000535915.1_Stap_aure_M1385	000535915.1	NZ_JDEE01000006.1	Staphylococcus_aureus	48445	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	42674	372	43045	<	40917	1758	42674	<	38811	2010	40820	>	36558	675	37232	>	GCF_000557865.1_Stap_aure_M0591	000557865.1	NZ_KK017091.1	Staphylococcus_aureus	55031	minus	14211	5000	12357	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000573665.1_Stap_aure_M1295	000573665.1	NZ_KK063979.1	Staphylococcus_aureus	307952	minus	267131	5000	265277	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	6178	372	6549	<	4421	1758	6178	<	2315	2010	4324	>	62	675	736	>	GCF_000546805.1_Stap_aure_M1053	000546805.1	NZ_KI989799.1	Staphylococcus_aureus	12328	minus	8004	5000	6150	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	1146441	372	1146812	<	1144684	1758	1146441	<	1142578	2010	1144587	>	1140325	675	1140999	>	GCF_000360765.1_Stap_aure_M0328	000360765.1	NZ_KB821214.1	Staphylococcus_aureus	1652996	minus	508409	5000	506555	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	42674	372	43045	<	40917	1758	42674	<	38811	2010	40820	>	36558	675	37232	>	GCF_000535895.1_Stap_aure_M1384	000535895.1	NZ_JDED01000014.1	Staphylococcus_aureus	48444	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	5432	345	5776	<	3675	1758	5432	<	1569	2010	3578	>	-	-	-	-	GCF_000557845.1_Stap_aure_M0590	000557845.1	NZ_KK017060.1	Staphylococcus_aureus	11208	minus	7630	5000	5776	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000573645.1_Stap_aure_M1296	000573645.1	NZ_KK063937.1	Staphylococcus_aureus	205287	minus	164466	5000	162612	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	613316	372	613687	<	611559	1758	613316	<	609453	2010	611462	>	607200	675	607874	>	GCF_000360745.1_Stap_aure_M0326	000360745.1	NZ_KB821209.1	Staphylococcus_aureus	1117858	minus	506396	5000	504542	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	19422	372	19793	<	19793	1758	21550	<	21647	2010	23656	>	25235	675	25909	>	GCF_000546785.1_Stap_aure_M1050	000546785.1	NZ_KI989716.1	Staphylococcus_aureus	62467	plus	21647	5000	19793	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	5978	372	6349	<	4221	1758	5978	<	2115	2010	4124	>	<1	536	536	>	GCF_000535875.1_Stap_aure_M1379	000535875.1	NZ_JDEC01000007.1	Staphylococcus_aureus	11667	minus	7543	5000	5689	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	6178	372	6549	<	4421	1758	6178	<	2315	2010	4324	>	62	675	736	>	GCF_000557825.1_Stap_aure_M0589	000557825.1	NZ_KK016960.1	Staphylococcus_aureus	322824	minus	318500	5000	316646	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	5085	1637	6721	>	-	-	-	-	3858	987	4844	<	1752	2010	3761	>	<1	173	173	>	GCF_000573625.1_Stap_aure_M1297	000573625.1	NZ_KK063856.1	Staphylococcus_aureus	23469	minus	19708	5000	18625	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	2
-	-	-	-	4951	1637	6587	>	-	-	-	-	3724	987	4710	<	1618	2010	3627	>	-	-	-	-	GCF_000573625.1_Stap_aure_M1297	000573625.1	NZ_KK063855.1	Staphylococcus_aureus	23489	minus	19862	5000	18779	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	2
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000546765.1_Stap_aure_M1049	000546765.1	NZ_KI989709.1	Staphylococcus_aureus	48445	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000535855.1_Stap_aure_M1368	000535855.1	NZ_JDEB01000003.1	Staphylococcus_aureus	295239	minus	254418	5000	252564	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	2453622	1637	2455258	>	-	-	-	-	2452395	987	2453381	<	2450289	2010	2452298	>	2448036	675	2448710	>	GCF_000360725.1_Stap_aure_M0312	000360725.1	NZ_KB821215.1	Staphylococcus_aureus	2943735	minus	491437	5000	490354	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000557805.1_Stap_aure_M0588	000557805.1	NZ_KK016925.1	Staphylococcus_aureus	284979	minus	244158	5000	242304	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	9358	372	9729	<	7601	1758	9358	<	5495	2010	7504	>	3242	675	3916	>	GCF_000573605.1_Stap_aure_M1298	000573605.1	NZ_KK063822.1	Staphylococcus_aureus	148921	minus	141417	5000	139563	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000546745.1_Stap_aure_M1048	000546745.1	NZ_KI989674.1	Staphylococcus_aureus	282710	minus	241889	5000	240035	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000535835.1_Stap_aure_M0765	000535835.1	NZ_JDEA01000014.1	Staphylococcus_aureus	48444	minus	7623	5000	5769	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	2868236	372	2868607	<	2866479	1758	2868236	<	2864373	2010	2866382	>	2862120	675	2862794	>	GCF_000360705.1_Stap_aure_M0306	000360705.1	NZ_KB821198.1	Staphylococcus_aureus	2874006	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	0	1	0	-	ccrB2	-	1
-	-	-	-	-	-	-	-	6023	372	6394	<	4266	1758	6023	<	2160	2010	4169	>	<1	581	581	>	GCF_000557785.1_Stap_aure_M0587	000557785.1	NZ_KK016906.1	Staphylococcus_aureus	331144	minus	326975	5000	325121	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000573585.1_Stap_aure_M1301	000573585.1	NZ_KK063770.1	Staphylococcus_aureus	499021	minus	458200	5000	456346	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000546725.1_Stap_aure_M1046	000546725.1	NZ_KI989623.1	Staphylococcus_aureus	498649	minus	457828	5000	455974	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	653536	372	653907	<	651779	1758	653536	<	649673	2010	651682	>	647420	675	648094	>	GCF_000360685.1_Stap_aure_M0288	000360685.1	NZ_KB821196.1	Staphylococcus_aureus	1155688	minus	504006	5000	502152	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	138314	372	138685	<	136557	1758	138314	<	134451	2010	136460	>	132198	675	132872	>	GCF_000535815.1_Stap_aure_M0755	000535815.1	NZ_JDDZ01000003.1	Staphylococcus_aureus	371803	minus	235343	5000	233489	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	5711	372	6082	<	3954	1758	5711	<	1848	2010	3857	>	<1	269	269	>	GCF_000557765.1_Stap_aure_M0585	000557765.1	NZ_KK016836.1	Staphylococcus_aureus	290983	minus	287126	5000	285272	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	37520	372	37891	<	35763	1758	37520	<	33657	2010	35666	>	31404	675	32078	>	GCF_000573565.1_Stap_aure_M1302	000573565.1	NZ_KK063728.1	Staphylococcus_aureus	43290	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	6063	372	6434	<	6434	1758	8191	<	8288	2010	10297	>	11876	675	12550	>	GCF_000546705.1_Stap_aure_M1045	000546705.1	NZ_KI989592.1	Staphylococcus_aureus	49108	plus	8288	5000	6434	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	858972	372	859343	<	857215	1758	858972	<	855109	2010	857118	>	852856	675	853530	>	GCF_000360665.1_Stap_aure_M0280	000360665.1	NZ_KB821188.1	Staphylococcus_aureus	1712126	minus	855008	5000	853154	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	6178	372	6549	<	4421	1758	6178	<	2315	2010	4324	>	62	675	736	>	GCF_000557745.1_Stap_aure_M0583	000557745.1	NZ_KK016787.1	Staphylococcus_aureus	12707	minus	8383	5000	6529	5000	type2	1	0	0	type2	Absent	A	NT	0	1	0	-	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000573545.1_Stap_aure_M1303	000573545.1	NZ_KK063696.1	Staphylococcus_aureus	48445	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	162994	372	163365	<	163365	1758	165122	<	165219	2010	167228	>	168807	675	169481	>	GCF_000546685.1_Stap_aure_M1043	000546685.1	NZ_KI989580.1	Staphylococcus_aureus	206039	plus	165219	5000	163365	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	37519	372	37890	<	35762	1758	37519	<	33656	2010	35665	>	31403	675	32077	>	GCF_000557725.1_Stap_aure_M0582	000557725.1	NZ_KK016746.1	Staphylococcus_aureus	43289	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	0	1	0	-	ccrB2	-	1
-	-	-	-	-	-	-	-	612168	372	612539	<	610411	1758	612168	<	608305	2010	610314	>	606052	675	606726	>	GCF_000360645.1_Stap_aure_M0279	000360645.1	NZ_KB821176.1	Staphylococcus_aureus	1114474	minus	504160	5000	502306	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	5412	372	5783	<	3655	1758	5412	<	1549	2010	3558	>	-	-	-	-	GCF_000535775.1_Stap_aure_M1561	000535775.1	NZ_JDDX01000001.1	Staphylococcus_aureus	461299	minus	457741	5000	455887	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000546665.1_Stap_aure_M1041	000546665.1	NZ_KI989511.1	Staphylococcus_aureus	282620	minus	241799	5000	239945	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	37520	372	37891	<	35763	1758	37520	<	33657	2010	35666	>	31404	675	32078	>	GCF_000573505.1_Stap_aure_M1305	000573505.1	NZ_KK063590.1	Staphylococcus_aureus	43290	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000557705.1_Stap_aure_M0581	000557705.1	NZ_KK016712.1	Staphylococcus_aureus	284923	minus	244102	5000	242248	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	922701	372	923072	<	920944	1758	922701	<	918838	2010	920847	>	916585	675	917259	>	GCF_000360625.1_Stap_aure_M0273	000360625.1	NZ_KB821167.1	Staphylococcus_aureus	1421957	minus	501110	5000	499256	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	37479	372	37850	<	35722	1758	37479	<	33616	2010	35625	>	31363	675	32037	>	GCF_000535755.1_Stap_aure_M1100	000535755.1	NZ_JDDW01000013.1	Staphylococcus_aureus	43249	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	4938	1637	6574	>	-	-	-	-	3710	987	4696	<	1604	2010	3613	>	-	-	-	-	GCF_000546645.1_Stap_aure_M1035	000546645.1	NZ_KI989469.1	Staphylococcus_aureus	15025	minus	11412	5000	10329	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	5449	1637	7085	>	-	-	-	-	4222	987	5208	<	2116	2010	4125	>	<1	537	537	>	GCF_000573525.1_Stap_aure_M1304	000573525.1	NZ_KK063643.1	Staphylococcus_aureus	28469	minus	24344	5000	23261	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	37520	372	37891	<	35763	1758	37520	<	33657	2010	35666	>	31404	675	32078	>	GCF_000557685.1_Stap_aure_M0579	000557685.1	NZ_KK016631.1	Staphylococcus_aureus	43290	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	612094	372	612465	<	610337	1758	612094	<	608231	2010	610240	>	605978	675	606652	>	GCF_000360605.1_Stap_aure_M0270	000360605.1	NZ_KB821154.1	Staphylococcus_aureus	1114290	minus	504050	5000	502196	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	6182	372	6553	<	4425	1758	6182	<	2319	2010	4328	>	66	675	740	>	GCF_000535735.1_Stap_aure_M1099	000535735.1	NZ_JDDV01000002.1	Staphylococcus_aureus	333287	minus	328959	5000	327105	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	4602	372	4973	<	4973	1758	6730	<	6827	2010	8836	>	10415	675	11089	>	GCF_000546625.1_Stap_aure_M1033	000546625.1	NZ_KI989372.1	Staphylococcus_aureus	11243	plus	6827	5000	4973	4973	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	370333	372	370704	<	368576	1758	370333	<	366470	2010	368479	>	364217	675	364891	>	GCF_000573485.1_Stap_aure_M1308	000573485.1	NZ_KK063532.1	Staphylococcus_aureus	651428	minus	282949	5000	281095	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	1093248	372	1093619	<	1091491	1758	1093248	<	1089385	2010	1091394	>	-	-	-	-	GCF_000360585.1_Stap_aure_M0252	000360585.1	NZ_KB821139.1	Staphylococcus_aureus	2772688	minus	1681294	5000	1679440	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	36590	372	36961	<	34833	1758	36590	<	32727	2010	34736	>	30474	675	31148	>	GCF_000535715.1_Stap_aure_M1097	000535715.1	NZ_JDDU01000021.1	Staphylococcus_aureus	43119	minus	8383	5000	6529	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	5718	1637	7354	>	-	-	-	-	4491	987	5477	<	2385	2010	4394	>	132	675	806	>	GCF_000557665.1_Stap_aure_M0577	000557665.1	NZ_KK016568.1	Staphylococcus_aureus	23801	minus	19407	5000	18324	5000	type4	0	1	0	type4	Present	B	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	5724	372	6095	<	3967	1758	5724	<	1861	2010	3870	>	<1	282	282	>	GCF_000546605.1_Stap_aure_M1031	000546605.1	NZ_KI989310.1	Staphylococcus_aureus	11493	minus	7623	5000	5769	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	5492	372	5863	<	3735	1758	5492	<	1629	2010	3638	>	-	-	-	-	GCF_000573465.1_Stap_aure_M1310	000573465.1	NZ_KK063517.1	Staphylococcus_aureus	330773	minus	327135	5000	325281	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	1034853	372	1035224	<	1033096	1758	1034853	<	1030990	2010	1032999	>	-	-	-	-	GCF_000360565.1_Stap_aure_M0250	000360565.1	NZ_KB821141.1	Staphylococcus_aureus	2868327	minus	1835328	5000	1833474	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	5820	372	6191	<	4063	1758	5820	<	1957	2010	3966	>	<1	378	378	>	GCF_000557645.1_Stap_aure_M0573	000557645.1	NZ_KK016483.1	Staphylococcus_aureus	18177	minus	14211	5000	12357	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	6178	372	6549	<	4421	1758	6178	<	2315	2010	4324	>	62	675	736	>	GCF_000546585.1_Stap_aure_M1030	000546585.1	NZ_KI989259.1	Staphylococcus_aureus	18535	minus	14211	5000	12357	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000573445.1_Stap_aure_M1312	000573445.1	NZ_KK063493.1	Staphylococcus_aureus	48445	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	612259	372	612630	<	610502	1758	612259	<	608396	2010	610405	>	606143	675	606817	>	GCF_000360545.1_Stap_aure_M0240	000360545.1	NZ_KB821145.1	Staphylococcus_aureus	697719	minus	87314	5000	85460	5000	type2	1	0	0	type2	Absent	A	NT	0	1	0	-	ccrB2	-	1
-	-	-	-	-	-	-	-	42675	372	43046	<	40918	1758	42675	<	38812	2010	40821	>	36559	675	37233	>	GCF_000557625.1_Stap_aure_M0572	000557625.1	NZ_KK016431.1	Staphylococcus_aureus	48445	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	37045	372	37416	<	35288	1758	37045	<	33182	2010	35191	>	30929	675	31603	>	GCF_000535675.1_Stap_aure_M1073	000535675.1	NZ_JDDS01000018.1	Staphylococcus_aureus	43290	minus	8099	5000	6245	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	37520	372	37891	<	35763	1758	37520	<	33657	2010	35666	>	31404	675	32078	>	GCF_000546565.1_Stap_aure_M1027	000546565.1	NZ_KI989206.1	Staphylococcus_aureus	43290	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	5937	372	6308	<	4180	1758	5937	<	2074	2010	4083	>	<1	495	495	>	GCF_000573425.1_Stap_aure_M1313	000573425.1	NZ_KK063473.1	Staphylococcus_aureus	134036	minus	129953	5000	128099	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	5615	372	5986	<	3858	1758	5615	<	1752	2010	3761	>	<1	173	173	>	GCF_000557605.1_Stap_aure_M0569	000557605.1	NZ_KK016400.1	Staphylococcus_aureus	11385	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	0	1	0	-	ccrB2	-	1
-	-	-	-	-	-	-	-	37520	372	37891	<	35763	1758	37520	<	33657	2010	35666	>	31404	675	32078	>	GCF_000535655.1_Stap_aure_M1071	000535655.1	NZ_JDDR01000015.1	Staphylococcus_aureus	43290	minus	7624	5000	5770	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	196276	372	196647	<	196647	1758	198404	<	198501	2010	200510	>	202089	675	202763	>	GCF_000546545.1_Stap_aure_M1026	000546545.1	NZ_KI989147.1	Staphylococcus_aureus	239321	plus	198501	5000	196647	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
-	-	-	-	-	-	-	-	618687	372	619058	<	616930	1758	618687	<	614824	2010	616833	>	612571	675	613245	>	GCF_000360505.1_Stap_aure_M0237	000360505.1	NZ_KB821138.1	Staphylococcus_aureus	624536	minus	7703	5000	5849	5000	type2	1	0	0	type2	Absent	A	NT	0	1	0	-	ccrB2	-	1
-	-	-	-	-	-	-	-	5400	372	5771	<	5771	1758	7528	<	7625	2010	9634	>	11213	675	11887	>	GCF_000573405.1_Stap_aure_M1314	000573405.1	NZ_KK063379.1	Staphylococcus_aureus	43263	plus	7625	5000	5771	5000	type2	1	0	0	type2	Absent	A	NT	1	1	0	ccrA2	ccrB2	-	1
